date,ipi_C25,ipi_C25_n,ipi_C30,ipi_C29,ipi_C20,ipi_C26,defense_proxy_ipi,defense_n_sectors,civil_ipi,civil_n_sectors,defense_vs_civil,defense_yoy_pct,civil_yoy_pct,ipi_gap_pct,total_ipi,total_ipi_yoy_pct
2021-04-01,116.43999999999998,5,107.43999999999998,93.14,110.58,125.28,111.93999999999998,2,109.66666666666667,3,102.07294832826746,52.32004354333919,77.26293103448273,-24.942887491143544,109.9,44.60526315789475
2021-05-01,116.1,5,107.41999999999999,85.72,110.28,127.96,111.75999999999999,2,107.98666666666666,3,103.49425855043832,21.057192374350088,37.13173044361668,-16.074538069266595,108.2,25.231481481481467
2021-06-01,117.08,5,110.24000000000001,85.02000000000001,109.96000000000001,125.35999999999999,113.66,2,106.78000000000002,3,106.44315414871697,12.234620321911716,15.48777849881031,-3.2531581768985944,107.1,12.381951731374595
2021-07-01,118.18000000000002,5,112.08,86.9,110.64000000000001,123.68000000000002,115.13000000000001,2,107.07333333333334,3,107.52443807982068,9.731223789553978,5.193869531045325,4.537354258508652,109.7,9.5904095904096
2021-08-01,118.92,5,109.86000000000001,83.74,113.22,119.8,114.39000000000001,2,105.58666666666666,3,108.33754261901758,4.78153338829348,2.491425613149545,2.2901077751439347,107.1,6.039603960396045
2021-09-01,117.16,5,108.53999999999999,76.70000000000002,113.6,120.94000000000001,112.85,2,103.74666666666667,3,108.77457910294306,5.074487895716939,-2.560891616054106,7.6353795117710455,107.3,5.714285714285716
2021-10-01,117.78,5,113.25999999999999,81.82,114.58000000000001,121.42,115.52,2,105.94,3,109.04285444591278,5.391843809871344,-4.172948199963811,9.564792009835156,108.0,3.349282296650724
2021-11-01,118.04,5,115.04,90.3,116.68000000000002,121.5,116.54,2,109.49333333333334,3,106.43570384802727,3.637172076478423,-0.1762596486962864,3.8134317251747096,109.3,1.5799256505576231
2021-12-01,116.6,5,110.22,93.4,116.88,124.67999999999999,113.41,2,111.65333333333332,3,101.57332218772393,2.033288349077833,2.1593265828961705,-0.12603823381833745,113.7,5.18038852913969
2022-01-01,120.28,5,118.9,92.78,117.18000000000002,127.52000000000001,119.59,2,112.49333333333334,3,106.30852198648807,7.593342330184427,3.585021485573958,4.008320844610469,111.5,2.293577981651373
2022-02-01,122.16,5,115.04,90.36,116.25999999999999,130.84,118.6,2,112.48666666666668,3,105.43471818882236,8.62795383769921,6.106150169789992,2.521803667909217,111.9,4.189944134078205
2022-03-01,122.88,5,114.92,80.00000000000001,113.9,127.41999999999999,118.9,2,107.10666666666668,3,111.01083032490973,8.012354651162813,-1.628704384031332,9.641059035194145,111.6,2.4793388429751984
2022-04-01,122.75999999999999,5,117.74000000000001,91.72,112.08,123.42,120.25,2,109.07333333333334,3,110.24692867184156,7.423619796319469,-0.5410334346504508,7.964653230969921,110.2,0.2729754322110977
2022-05-01,123.16000000000001,5,118.03999999999999,93.12,112.82000000000001,126.32000000000001,120.6,2,110.75333333333333,3,108.8906278215855,7.9098067287043605,2.5620446968761534,5.347762031828207,113.7,5.083179297597051
2022-06-01,122.32000000000001,5,115.97999999999999,93.88,112.72,125.66000000000001,119.15,2,110.75333333333333,3,107.58141214711372,4.830195319373587,3.721046388212512,1.1091489311610747,113.3,5.7889822595704965
2022-07-01,120.66,5,116.85999999999999,95.22,110.55999999999999,126.66,118.75999999999999,2,110.81333333333332,3,107.1712188665624,3.1529575262746246,3.4929331922046947,-0.3399756659300701,110.6,0.8204193254329972
2022-08-01,121.38,5,118.28,105.35999999999999,107.66,132.54000000000002,119.83,2,115.18666666666667,3,104.03113786317861,4.75566045983038,9.092057077913896,-4.3363966180835165,113.9,6.349206349206371
2022-09-01,121.31999999999998,5,121.24000000000001,101.64,102.88,133.38,121.28,2,112.63333333333333,3,107.67682746374668,7.470093043863546,8.565737051792821,-1.095644007929275,114.7,6.896551724137945
2022-10-01,121.62,5,118.5,100.72,101.66,127.94000000000001,120.06,2,110.10666666666667,3,109.03971906030516,3.930055401662047,3.933043861305152,-0.0029884596431051236,113.9,5.462962962962958
2022-11-01,123.22,5,118.31999999999998,104.24000000000001,103.8,133.06,120.76999999999998,2,113.7,3,106.21811785400175,3.629655054058678,3.8419386264003874,-0.21228357234170936,114.2,4.483074107959739
2022-12-01,121.85999999999999,5,117.1,107.88,102.34,126.84,119.47999999999999,2,112.35333333333334,3,106.34308431733221,5.352261705316996,0.6269405302125719,4.725321175104424,113.5,-0.1759014951627113
2023-01-01,121.14000000000001,5,121.66000000000001,100.6,99.25999999999999,128.57999999999998,121.4,2,109.47999999999998,3,110.88783339422727,1.513504473618199,-2.6786772549484694,4.192181728566668,113.5,1.7937219730941756
2023-02-01,120.88,5,122.97999999999999,103.9,101.96000000000001,128.98,121.92999999999999,2,111.61333333333334,3,109.24322064269501,2.807757166947722,-0.7763883126889137,3.5841454796366357,115.3,3.038427167113489
2023-03-01,120.55999999999999,5,128.96,104.96000000000001,100.22,131.74,124.75999999999999,2,112.30666666666667,3,111.08868574142228,4.928511354079035,4.8549732354039365,0.0735381186750983,110.3,-1.1648745519713288
2023-04-01,118.22,5,124.52000000000001,103.76000000000002,99.66,129.34,121.37,2,110.92,3,109.4212044716913,0.931392931392927,1.6930505470325707,-0.7616576156396437,111.6,1.2704174228675091
2023-05-01,120.2,5,129.1,107.4,99.53999999999999,132.57999999999998,124.65,2,113.17333333333333,3,110.14078699340246,3.358208955223896,2.1850358153253424,1.1731731398985534,111.8,-1.6710642040457355
2023-06-01,120.35999999999999,5,127.11999999999998,109.58,99.88,133.6,123.73999999999998,2,114.35333333333331,3,108.20847665131464,3.852287033151458,3.250466502136873,0.6018205310145852,112.9,-0.3530450132391838
2023-07-01,119.3,5,127.05999999999999,108.67999999999999,100.4,131.23999999999998,123.17999999999999,2,113.43999999999998,3,108.58603667136812,3.7217918491074364,2.37035254482012,1.3514393042873163,108.6,-1.8083182640144635
2023-08-01,119.85999999999999,5,133.3,107.08,103.27999999999997,131.85999999999999,126.58,2,114.07333333333331,3,110.96370755654259,5.6329800550780185,-0.9665470540571985,6.599527109135217,109.0,-4.302019315188765
2023-09-01,120.08,5,128.76,105.78000000000002,104.96,130.76,124.41999999999999,2,113.83333333333333,3,109.30014641288433,2.5890501319261183,1.0654039656703196,1.5236461662557987,108.5,-5.405405405405405
2023-10-01,118.47999999999999,5,129.26,107.5,104.16,129.85999999999999,123.86999999999999,2,113.83999999999999,3,108.81061138439915,3.173413293353322,3.3906514894647577,-0.21723819611143558,108.1,-5.09218612818263
2023-11-01,118.64000000000001,5,135.32,108.44000000000001,104.5,128.6,126.98,2,113.84666666666665,3,111.53598407214385,5.142005464933352,0.12899442978597797,5.0130110351473745,108.7,-4.816112084063051
2023-12-01,121.24000000000001,5,137.21999999999997,108.68000000000002,102.32,132.5,129.23,2,114.5,3,112.86462882096069,8.160361566789431,1.910639055361063,6.249722511428368,116.1,2.2907488986784186
